area_type,location,size,total_sqft,bath,balcony,price
1,Banaswadi,3.0,1600.0,3.0,2.0,74.5
4,Devara Jeevanahalli,4.0,400.0,2.0,2.0,35.0
1,Hennur,2.0,1100.0,2.0,1.0,44.55
1,Talaghattapura,3.0,2099.0,3.0,3.0,147.0
1,Yelachenahalli,3.0,1365.0,2.0,1.0,72.0
1,Hebbal Kempapura,2.0,1485.0,3.0,3.0,132.0
1,Hosur Road,2.0,1250.0,2.0,1.0,55.0
1,Bellandur,2.0,1170.0,2.0,1.0,46.79
1,Kanakpura Road,2.0,1328.0,2.0,3.0,91.06
1,1st Phase JP Nagar,2.0,1180.0,2.0,2.0,88.5
1,Electronic City,3.0,1350.0,3.0,2.0,66.0
1,Nagasandra,4.0,2400.0,4.0,1.0,145.0
1,Electronic City Phase II,2.0,1020.0,2.0,2.0,32.0
1,Begur Road,3.0,1410.0,2.0,3.0,49.34
2,Vishwanatha Nagenahalli,3.0,2159.0,3.0,2.0,120.0
1,TC Palaya,3.0,1200.0,2.0,0.0,66.0
1,Whitefield,2.0,1074.0,2.0,1.0,42.79
4,Suragajakkanahalli,3.0,1200.0,3.0,2.0,72.0
1,Sarjapur,3.0,1170.0,2.0,2.0,35.41
1,Tumkur Road,1.0,728.0,1.0,0.0,31.315
4,Gattigere,5.0,900.0,6.0,1.0,95.0
2,SK Garden,6.0,1850.0,3.0,0.0,175.0
2,Gowdanapalya,1.0,510.0,1.0,0.0,34.0
1,Mahadevpura,3.0,1601.0,3.0,2.0,95.0
1,Begur Road,2.0,952.0,2.0,1.0,42.0
1,PNS Layout,2.0,1166.0,2.0,3.0,65.0
2,Electronic City Phase II,4.0,1900.0,3.0,1.0,97.0
4,Mathikere,3.0,1350.0,2.0,0.0,175.0
4,Harsha Layout,4.0,2100.0,6.0,3.0,100.0
1,Yelenahalli,2.0,1175.0,2.0,2.0,50.0
1,Bharathi Nagar,2.0,1432.0,2.0,2.0,68.0
1,Bommasandra Industrial Area,2.0,1005.0,2.0,1.0,39.77
1,Rajiv Nagar,2.0,1309.0,2.0,1.0,80.0
1,7th Phase JP Nagar,2.0,1050.0,2.0,1.0,77.0
1,Begur Road,3.0,1565.0,2.0,2.0,56.34
2,1st Stage Indira Nagar,2.0,940.0,2.0,1.0,56.0
1,Yarandahalli,2.0,1015.0,2.0,1.0,40.1
1,Electronic City,3.0,1652.0,3.0,3.0,110.0
1,Whitefield,2.0,1100.0,2.0,2.0,52.0
1,Rajiv Nagar,4.0,2340.0,4.0,1.0,145.0
1,Koramangala,2.0,1084.0,2.0,1.0,179.0
4,Kammanahalli,2.0,1200.0,1.0,1.0,81.0
1,Kacharakanahalli,3.0,1400.0,3.0,3.0,69.0
1,Electronic City Phase II,2.0,1020.0,2.0,1.0,27.43
1,Whitefield,2.0,1267.0,2.0,1.0,90.33
1,Bhoganhalli,4.0,2439.0,4.0,3.0,185.0
2,Electronic City,3.0,1320.0,2.0,1.0,38.12
1,Ananth Nagar,2.0,1000.0,2.0,1.0,29.7
2,KR Puram,6.0,2500.0,6.0,3.0,58.0
4,Kengeri Satellite Town,2.0,2480.0,2.0,1.0,160.0
2,Kalyan nagar,2.0,1086.0,2.0,2.0,44.5
1,Kengeri,1.0,416.0,1.0,1.0,18.0
2,Hennur Road,2.0,1066.0,2.0,1.0,52.23
1,OMBR Layout,3.0,1730.0,3.0,1.0,93.0
1,Balagere,2.0,1205.0,2.0,1.0,63.86
1,Marathahalli,4.0,2500.0,5.0,2.0,175.0
1,Subramanyapura,2.0,960.0,2.0,1.0,55.0
1,Haralur Road,3.0,1510.0,3.0,2.0,83.05
2,Kanaka Nagar,4.0,1600.0,4.0,2.0,90.0
2,Old Madras Road,3.0,2300.0,3.0,2.0,142.0
2,Jakkasandra Extension,2.0,1000.0,2.0,1.0,63.0
1,Hormavu,3.0,1553.0,2.0,2.0,58.23
1,Seegehalli,2.0,1134.0,2.0,2.0,45.0
4,Nagasandra,4.0,600.0,4.0,2.0,80.0
4,Horamavu Agara,5.0,2400.0,3.0,3.0,80.0
4,Whitefield,4.0,2400.0,4.0,1.0,143.0
1,Nagashetty Halli,2.0,1350.0,2.0,2.0,65.0
1,Sarjapur,2.0,1032.0,2.0,1.0,42.0
1,Tigalarpalya,3.0,1998.0,3.0,2.0,117.0
1,Murugeshpalya,2.0,1225.0,2.0,2.0,48.0
1,Sarjapur  Road,2.0,1262.0,2.0,2.0,67.0
1,Kothannur,2.0,1070.0,2.0,2.0,38.6
2,"Electronic city Phase 1, ",2.0,950.0,2.0,1.0,33.0
1,Balagere,2.0,1012.0,2.0,1.0,53.58
2,TC Palaya,2.0,1000.0,2.0,0.0,70.0
1,Kadugodi,2.0,1394.0,2.0,2.0,56.0
1,Amruthahalli,3.0,1450.0,2.0,1.0,85.0
1, Banaswadi,0.5,527.0,1.0,0.0,35.0
1,Sarjapur  Road,3.0,1693.0,3.0,2.0,125.0
1,Horamavu Agara,2.0,1000.0,2.0,1.0,46.0
2,Kogilu,2.0,952.0,2.0,2.0,49.0
1,Kengeri,1.0,1200.0,1.0,1.0,14.0
1,Mysore Road,3.0,1410.0,2.0,2.0,64.0
1,Hebbal Kempapura,2.0,1400.0,2.0,2.0,108.0
1,Sarjapur  Road,3.0,1826.0,3.0,2.0,125.0
1,Hosur Road,3.0,1689.0,3.0,2.0,103.0
1,Bisuvanahalli,3.0,1075.0,2.0,1.0,31.0
1,Hennur,2.0,960.0,2.0,1.0,48.0
2,Channasandra,2.0,808.0,2.0,1.0,40.0
1,Kodichikkanahalli,2.0,907.0,2.0,2.0,38.5
1,Uttarahalli,2.0,1300.0,2.0,2.0,55.0
1,Sector 1 HSR Layout,3.0,1804.0,3.0,2.0,150.0
1,Naidu Layout,3.0,1350.0,3.0,2.0,81.0
1,Whitefield,3.0,1836.0,3.0,2.0,125.0
1,Sugama Layout,2.0,826.0,2.0,2.0,36.0
1,Hormavu,2.0,1200.0,2.0,3.0,68.0
4,Hoskote,4.0,1200.0,4.0,3.0,140.0
1,BTM 2nd Stage,2.0,965.0,2.0,2.0,56.0
3,Kothannur,4.0,2000.0,4.0,2.0,95.0
1,Bhoganhalli,3.0,1395.0,2.0,2.0,70.0
1,Sarjapur  Road,3.0,1660.0,3.0,2.0,116.0
1,Kada Agrahara,2.0,935.0,2.0,2.0,35.0
1,Hongasandra,2.0,1180.0,2.0,1.0,39.0
2,Electronic City,2.0,1090.0,2.0,1.0,31.48
1,Kanakpura Road,2.0,1204.0,2.0,1.0,82.0
1,Thigalarapalya,3.0,2072.0,4.0,2.0,153.0
2,Haralur Road,2.0,1056.0,2.0,1.0,65.0
1,Hebbal,2.0,985.0,2.0,2.0,62.0
1,Banashankari Stage V,3.0,1315.0,2.0,2.0,49.0
2,KR Puram,2.0,734.0,2.0,1.0,22.0
2,Kammanahalli,4.0,2900.0,4.0,2.0,200.0
1,Yelahanka,3.0,2317.0,4.0,3.0,140.0
2,Singasandra,1.0,600.0,1.0,0.0,45.0
2,Vishwanatha Nagenahalli,4.0,2200.0,3.0,0.0,115.0
1,Attibele,2.0,656.0,2.0,1.0,25.0
2,Attibele,1.0,400.0,1.0,1.0,11.5
1,Yeshwanthpur,1.0,666.0,1.0,1.0,36.8
1,7th Phase JP Nagar,2.0,1174.0,2.0,1.0,47.0
1,Budigere,2.0,1153.0,2.0,2.0,56.7
4,Jalahalli,4.0,1000.0,4.0,1.0,90.0
2,Narayanapura,5.0,2400.0,5.0,2.0,85.0
2,Banashankari Stage III,2.0,910.0,2.0,2.0,160.0
2,Sarjapur  Road,2.0,1060.0,2.0,1.0,50.0
1,Banashankari,2.0,1000.0,2.0,1.0,50.0
1,Kanakpura Road,3.0,1843.0,3.0,2.0,88.0
1,Kanakpura Road,3.0,1150.0,2.0,2.0,40.25
1,Kaval Byrasandra,2.0,1125.0,2.0,1.0,41.5
1,Battarahalli,3.0,1516.0,3.0,3.0,65.0
1,Brookefield,2.0,1130.0,2.0,2.0,56.0
1,Hosa Road,3.0,1512.0,3.0,2.0,103.0
2,Thanisandra,3.0,1491.0,3.0,1.0,88.0
1,Cox Town,2.0,1250.0,2.0,2.0,95.0
1,Banashankari,3.0,1650.0,3.0,2.0,90.75
1,Raja Rajeshwari Nagar,2.0,1140.0,2.0,1.0,48.7
4,Behind Don Bosco Church,4.0,1200.0,4.0,1.0,110.0
1,Kanakpura Road,3.0,1100.0,3.0,2.0,56.57
1,Iblur Village,3.0,2666.0,4.0,1.0,200.0
1,Bagalur,2.0,1500.0,2.0,1.0,50.0
1,Seshadripuram,2.0,1217.0,2.0,1.0,164.0
2,Whitefield,2.0,1197.0,2.0,1.0,50.0
2,BHEL Layout,6.0,2400.0,4.0,1.0,170.0
2,Gollarapalya Hosahalli,3.0,1345.0,3.0,2.0,60.0
4,KR Puram,4.0,1200.0,4.0,2.0,100.0
1,Bannerghatta Road,4.0,3230.0,5.0,0.0,165.0
1,Banashankari Stage II,3.0,1260.0,2.0,1.0,95.0
4,9th Phase JP Nagar,2.0,1200.0,2.0,0.0,80.0
2,Devara Jeevanahalli,3.0,1650.0,3.0,0.0,52.0
1,1st Block HBR Layout,1.0,600.0,1.0,0.0,45.0
1,Hennur Road,2.0,973.0,2.0,1.0,56.0
1,Balagere,2.0,1007.0,2.0,1.0,75.0
1,Hosa Road,1.0,800.0,1.0,0.0,39.99
2,Sarjapur  Road,3.0,1830.0,3.0,1.0,119.0
1,Nagavara,2.0,1077.0,2.0,1.0,50.0
4,Immadihalli,1.0,672.0,1.0,1.0,27.0
4,Shanthi Layout,3.0,1280.0,3.0,0.0,87.0
2,Electronics City Phase 1,2.0,865.0,2.0,0.0,40.0
1,Kalena Agrahara,2.0,1000.0,2.0,2.0,33.0
1,CV Raman Nagar,2.0,1285.0,2.0,2.0,65.0
1,Thanisandra,1.0,662.0,1.0,1.0,29.0
1,Kalkere,3.0,1850.0,3.0,3.0,95.0
1,Harlur,3.0,1754.0,3.0,2.0,132.0
4,Hennur Bande,5.0,1200.0,4.0,2.0,150.0
1,Anugrah Layout,3.0,1567.0,3.0,1.0,100.0
1,Hoskote,3.0,1695.0,3.0,3.0,50.0
4,Hosahalli Extension,2.0,360.0,2.0,1.0,40.0
1,Bellandur,2.0,1150.0,2.0,1.0,69.44
2,1st Block Koramangala,3.0,2350.0,3.0,2.0,210.0
1,Karuna Nagar,2.0,1057.0,2.0,1.0,65.0
1,Hebbal,2.0,1320.0,2.0,1.0,91.0
1,Bandepalya,2.0,1125.0,2.0,1.0,48.0
1,Kanakpura Road,3.0,2254.0,3.0,2.0,170.0
1,Balagere,1.0,645.0,1.0,1.0,34.18
1,Rachenahalli,2.0,1050.0,2.0,2.0,52.08
1,Panathur,2.0,1040.0,2.0,1.0,41.6
1,Sarjapur  Road,3.0,1700.0,3.0,1.0,194.0
1,Bellandur,3.0,1138.0,3.0,2.0,128.0
2,Raja Rajeshwari Nagar,2.0,1140.0,2.0,2.0,38.65
1,Whitefield,3.0,3596.0,3.0,1.0,200.0
1,Kalkere,3.0,1365.0,3.0,2.0,54.0
1,Bethel Nagar,1.0,560.0,1.0,0.0,19.0
1,Bellandur,4.0,1540.0,4.0,3.0,45.0
2,Electronic City,3.0,1050.0,2.0,1.0,39.0
4,Lingarajapuram,4.0,360.0,4.0,3.0,37.0
1,Rachenahalli,3.0,1550.0,3.0,3.0,72.5
1,Yelahanka,3.0,1653.0,3.0,3.0,93.0
1,Narayana Nagar 1st Block,3.0,1471.0,2.0,3.0,75.0
2,Kudlu Gate,2.0,812.0,2.0,1.0,38.25
1,8th Phase JP Nagar,3.0,1504.0,2.0,2.0,83.0
1,Mahadevpura,3.0,1450.0,3.0,2.0,75.0
1,Kannamangala,2.0,957.0,2.0,2.0,54.5
3,Attibele,1.0,460.0,1.0,1.0,13.0
4,poornaprajna layout,2.0,900.0,2.0,0.0,128.0
1,Budigere,3.0,1820.0,3.0,2.0,85.0
1,Varthur Road,2.0,1033.0,2.0,2.0,32.0
4,Kumaraswami Layout,2.0,800.0,1.0,1.0,90.0
4,Kadabagere,1.0,520.0,2.0,0.0,29.0
1,OMBR Layout,2.0,1165.0,2.0,2.0,88.5
1,Gottigere,2.0,1280.0,2.0,1.0,61.0
4,BTM 4th Stage,1.0,600.0,1.0,0.0,58.0
1,Kanakpura Road,3.0,1550.0,3.0,3.0,65.1
1,Jigani,3.0,1221.0,3.0,3.0,75.0
1,AMS Layout,1.0,1000.0,1.0,1.0,19.0
2,KR Garden,2.0,1300.0,2.0,2.0,60.0
2,Hoskote,2.0,1065.0,2.0,3.0,31.5
2,Yelahanka New Town,3.0,1209.0,2.0,3.0,65.0
4,BTM 1st Stage,1.0,375.0,1.0,0.0,40.0
1,Sarjapur  Road,3.0,1929.0,4.0,1.0,101.0
2,Hennur Road,2.0,1255.0,2.0,1.0,84.0
1,Jalahalli,2.0,1035.0,2.0,1.0,31.05
2,Whitefield,3.0,1275.0,2.0,3.0,65.0
1,Electronic City,2.0,1128.0,2.0,1.0,65.58
4,OMBR Layout,4.0,1200.0,4.0,2.0,200.0
1,Thanisandra,2.0,1183.0,2.0,2.0,58.56
1,Whitefield,2.0,1155.0,2.0,1.0,39.0
1,Kengeri,3.0,1245.0,2.0,2.0,43.57
2,Akshaya Nagar,2.0,1000.0,2.0,1.0,38.0
1,7th Phase JP Nagar,2.0,1040.0,2.0,1.0,75.0
1,Kundalahalli Colony,3.0,1477.0,2.0,2.0,75.0
4,Nagadevanahalli,4.0,1050.0,3.0,3.0,85.0
1,Sarjapur  Road,3.0,1525.0,2.0,2.0,65.0
1,Kaverappa Layout,2.0,1220.0,2.0,1.0,65.0
1,Hebbal,3.0,2388.0,3.0,1.0,195.0
1,Electronic City,2.0,1355.0,2.0,1.0,97.6
2,Whitefield,2.0,1141.0,2.0,1.0,62.0
1,Vijayanagar,2.0,1046.0,2.0,0.0,49.06
1,Bannerghatta Road,1.0,630.0,1.0,2.0,35.0
1,Pattandur Agrahara,2.0,1247.0,2.0,2.0,62.35
1,Geddalahalli,2.0,850.0,2.0,1.0,32.5
1,KR Puram,2.0,1120.0,2.0,2.0,36.0
1,Jakkur,3.0,1798.0,3.0,1.0,110.0
2,Bisuvanahalli,3.0,1180.0,2.0,1.0,45.0
1,Kereguddadahalli,2.0,1000.0,2.0,1.0,34.0
1,Whitefield,2.0,1216.0,2.0,1.0,82.0
2,Margondanahalli,2.0,900.0,2.0,0.0,65.0
2,TC Palaya,2.0,1100.0,2.0,0.0,65.0
1,Whitefield,2.0,1495.0,3.0,3.0,88.0
1,Kanakpura Road,3.0,1700.0,3.0,3.0,120.0
1,Whitefield,3.0,1564.0,3.0,1.0,103.0
1,Reliaable Tranquil Layout,2.0,1256.0,2.0,1.0,65.0
1,Kundalahalli,2.0,1047.0,2.0,1.0,89.0
1,Bhoganhalli,3.0,1458.0,3.0,1.0,78.45
1,Hoodi,2.0,1063.0,2.0,1.0,61.17
1,Garudachar Palya,2.0,1150.0,2.0,1.0,52.5
2,Chandapura,1.0,450.0,1.0,1.0,9.0
2,Ramamurthy Nagar,2.0,1360.0,2.0,0.0,45.0
2,Marathahalli,3.0,1605.0,3.0,2.0,76.0
3,Nagarbhavi,3.0,1200.0,4.0,2.0,205.0
1,LB Shastri Nagar,2.0,1250.0,2.0,2.0,48.5
2,R.T. Nagar,2.0,1100.0,3.0,0.0,125.0
1,Dommasandra,2.0,850.0,2.0,1.0,25.4
2,Electronic City Phase II,2.0,1025.0,2.0,1.0,26.65
2,Uttarahalli,2.0,980.0,2.0,1.0,45.0
1,Basavanagara,3.0,1428.0,2.0,1.0,70.0
1,JP Nagar,3.0,2050.0,3.0,3.0,82.0
1,Bagalur,2.0,1407.0,2.0,1.0,83.87
1,Whitefield,3.0,1585.0,3.0,1.0,84.0
2,Jakkur,3.0,1785.0,3.0,2.0,130.0
2,BSM Extension,2.0,900.0,2.0,3.0,45.0
4,Somanna Garden,4.0,1350.0,4.0,2.0,160.0
1,Kanakpura Road,3.0,1843.0,3.0,2.0,96.2
1,RPC layout,2.0,1200.0,2.0,1.0,67.0
1,Akshaya Nagar,2.0,1113.0,2.0,1.0,52.0
1,Anekal,3.0,1150.0,3.0,2.0,45.0
1,Yeshwanthpur,2.0,770.0,1.0,1.0,70.0
1,Kodichikkanahalli,2.0,1181.0,2.0,2.0,57.0
1,Kanakpura Road,3.0,1550.0,3.0,3.0,64.7
1,Raja Rajeshwari Nagar,2.0,1295.0,2.0,2.0,55.47
4,Kenchenahalli,3.0,480.0,3.0,3.0,65.0
1,Lingadheeranahalli,3.0,1506.0,3.0,1.0,95.0
2,"HSR Layout 7th sector, ",3.0,1872.0,3.0,2.0,152.0
1,Abbigere,3.0,1326.0,2.0,1.0,35.0
1,Talaghattapura,2.0,1040.0,2.0,1.0,33.28
4,Bettadasanapura,5.0,1200.0,5.0,1.0,90.0
1,Hennur,2.0,1020.0,2.0,1.0,48.0
1,Gokula Extension,3.0,1400.0,3.0,2.0,90.0
4,Weavers Colony,1.0,812.0,1.0,1.0,26.0
1,Kodathi,2.0,829.0,2.0,1.0,22.8
4,Vijayanagar,5.0,750.0,4.0,3.0,95.0
1,Kanakpura Road,3.0,1500.0,3.0,1.0,72.99
2,Ananth Nagar,2.0,850.0,2.0,1.0,25.99
2,Kaval Byrasandra,2.0,1180.0,2.0,2.0,60.0
1,Channasandra,2.0,1010.0,2.0,1.0,36.0
2,Marathahalli,2.0,1350.0,2.0,2.0,60.0
2,Talaghattapura,2.0,1100.0,2.0,0.0,50.0
1,Kanakpura Road,3.0,1450.0,2.0,2.0,62.93
1,Raja Rajeshwari Nagar,2.0,1133.0,2.0,2.0,40.0
1,Thanisandra,3.0,1564.0,3.0,2.0,100.0
4,Doddaballapur,2.0,640.0,1.0,0.0,10.5
1,Thigalarapalya,3.0,2072.0,4.0,2.0,157.0
4,Rajaji Nagar,2.0,432.0,2.0,1.0,65.0
1,Kanakapura,3.0,1460.0,2.0,3.0,51.1
1,A Narayanapura,1.0,600.0,2.0,1.0,35.0
2,"Judicial Layout, Kanakapura Road, ",2.0,700.0,2.0,1.0,35.0
1,Yelahanka,1.0,654.0,1.0,1.0,38.0
1,Ankappa Layout,2.0,1105.0,2.0,2.0,50.0
1,Hebbal Kempapura,3.0,1800.0,3.0,3.0,150.0
4,Yelachenahalli,2.0,1200.0,2.0,2.0,160.0
1,Amruthnagar,2.0,1000.0,2.0,1.0,51.0
1,Gattahalli,3.0,1240.0,2.0,1.0,63.0
1,Bellandur,2.0,1200.0,2.0,3.0,45.0
1,Yelahanka New Town,3.0,1400.0,2.0,2.0,80.0
1,HOSUR MAIN ROAD,3.0,1393.0,3.0,2.0,54.0
1,Whitefield,2.0,1140.0,2.0,2.0,50.0
2,Gulimangala,3.0,1640.0,3.0,2.0,70.0
4,Kithaganur,2.0,1200.0,2.0,0.0,62.0
2,Rajaji Nagar,2.0,720.0,2.0,2.0,65.0
1,Yelenahalli,3.0,1650.0,3.0,3.0,68.0
1,Nagavara,4.0,2496.0,4.0,2.0,125.0
1,9th Phase JP Nagar,2.0,905.0,2.0,1.0,32.0
1,HAL 2nd Stage,3.0,1600.0,3.0,1.0,125.0
1,Chikkalasandra,2.0,1070.0,2.0,1.0,45.48
2,Koramangala,2.0,1200.0,2.0,2.0,100.0
2,8th Phase JP Nagar,4.0,2600.0,4.0,2.0,115.0
1,Old Airport Road,2.0,1145.0,2.0,2.0,75.0
1,Addischetan Layout,3.0,1495.0,3.0,2.0,55.0
2,Stage-4 Bommanahalli,3.0,1400.0,3.0,2.0,53.0
2,Whitefield,3.0,1558.0,3.0,2.0,90.0
1,Balagere,2.0,1007.0,2.0,1.0,53.0
1,Ananth Nagar,2.0,902.0,2.0,1.0,25.26
1,Kallumantapa,2.0,1054.0,2.0,1.0,53.0
1,Uttarahalli,3.0,1135.0,2.0,3.0,39.73
1,Gollarapalya Hosahalli,2.0,996.0,2.0,2.0,49.0
1,Vimanapura,2.0,1275.0,2.0,2.0,47.0
4,NRI Layout,2.0,1250.0,2.0,0.0,75.0
2,Hennur,4.0,2502.0,4.0,2.0,170.0
1,Sadaramangala,2.0,1394.0,2.0,3.0,52.0
1,Konena Agrahara,2.0,1075.0,2.0,1.0,57.0
2,Indira Nagar,3.0,1500.0,3.0,3.0,120.0
1,Rayasandra,4.0,1708.0,3.0,1.0,76.0
2,Jakkur Plantation,3.0,1800.0,4.0,3.0,115.0
1,Harlur,2.0,1532.0,2.0,1.0,65.0
1,Hanumanth Nagar,2.0,1220.0,2.0,2.0,54.89
1,Chikkalasandra,2.0,1100.0,2.0,2.0,50.0
1,Electronics City Phase 1,3.0,1530.0,3.0,3.0,40.0
1,Hosa Road,2.0,840.0,2.0,1.0,28.0
1,Bommanahalli,3.0,1250.0,4.0,3.0,39.0
1,Raghavendra Layout,3.0,1499.0,3.0,2.0,89.0
1,Varsova Layout,3.0,1280.0,2.0,3.0,55.0
2,Munnekollal,2.0,1170.0,2.0,2.0,59.0
1,Thirumenahalli,2.0,1161.0,2.0,3.0,36.69
4,Yelahanka,2.0,1633.0,2.0,1.0,72.0
2,Richards Town,2.0,1050.0,2.0,2.0,65.0
1,Varthur Road,1.0,552.0,1.0,0.0,13.26
1,Attibele,1.0,418.0,2.0,1.0,11.5
1,Bhattarahalli,2.0,905.0,2.0,2.0,50.0
1,Raja Rajeshwari Nagar,3.0,1510.0,2.0,2.0,55.0
1,Chikkalasandra,3.0,1390.0,2.0,3.0,60.47
1,Kasturi Nagar,2.0,1101.0,2.0,2.0,66.0
1,EPIP Zone,3.0,2350.0,4.0,2.0,163.0
1,Raja Rajeshwari Nagar 5th Stage,2.0,1056.0,2.0,2.0,55.0
1,Kanakpura Road,3.0,1425.0,2.0,2.0,49.88
1,Electronics City Phase 1,3.0,1450.0,3.0,1.0,70.0
2,Pai Layout,2.0,1000.0,2.0,2.0,34.0
1,Haralur Road,1.0,575.0,1.0,1.0,38.0
4,Kanakpura Road,3.0,2000.0,2.0,0.0,180.0
2,Raghavendra Layout,3.0,1770.0,3.0,2.0,90.0
4,Anandapura,2.0,616.0,3.0,1.0,45.0
1,JP Nagar,1.0,745.0,1.0,0.0,34.27
2,Nayandanahalli,7.0,6500.0,7.0,1.0,104.0
1,Kudlu Gate,2.0,1547.0,2.0,2.0,103.0
1,Panathur,3.0,1713.0,3.0,1.0,120.0
4,Mahalakshmi Layout,8.0,1135.0,4.0,1.0,190.0
1,Yeshwanthpur,3.0,1856.0,4.0,2.0,180.0
1,RMV Extension,2.0,1152.0,2.0,1.0,57.0
1,Dodda Nekkundi,2.0,1100.0,2.0,1.0,46.75
1,Narayanapura,3.0,2357.0,3.0,2.0,135.0
1,Akshaya Nagar,3.0,1820.0,4.0,2.0,95.0
1,Kannamangala,3.0,1865.0,3.0,1.0,139.0
2,Kanakpura Road,2.0,1240.0,2.0,2.0,65.0
1,Padmanabhanagar,3.0,1360.0,3.0,1.0,75.0
1,Electronics City Phase 1,3.0,1450.0,2.0,2.0,63.51
1,Budigere,2.0,1139.0,2.0,2.0,72.0
1,Begur Road,3.0,1565.0,2.0,2.0,56.0
4,Anjanapura,3.0,1200.0,3.0,2.0,165.0
4,Kurubarahalli,4.0,600.0,4.0,0.0,77.0
1,Nagappa Reddy Layout,2.0,1200.0,2.0,2.0,39.0
1,Yeshwanthpur,3.0,1855.0,3.0,3.0,140.0
4,Margondanahalli,2.0,1100.0,2.0,1.0,55.0
2,Arehalli,3.0,1350.0,2.0,2.0,65.0
1,Old Madras Road,3.0,2266.0,3.0,2.0,207.0
1,Hosur Road,1.0,660.0,1.0,1.0,23.0
2,Kodihalli,2.0,1490.0,2.0,1.0,150.0
1,Kambipura,3.0,1083.0,2.0,1.0,48.0
1,Hennur Road,2.0,1232.0,2.0,1.0,83.0
1,Raja Rajeshwari Nagar,3.0,1550.0,3.0,1.0,86.8
1,Whitefield,2.0,1227.0,2.0,2.0,70.0
1,Sarjapur  Road,2.0,1059.0,2.0,2.0,68.0
2,Electronic City Phase II,2.0,545.0,1.0,1.0,29.0
1,Mahadevpura,2.0,1152.0,2.0,1.0,54.0
1,Kenchenahalli,2.0,870.0,1.0,1.0,45.0
1,Panathur,2.0,1210.0,2.0,1.0,78.0
1,Thanisandra,1.0,663.0,1.0,0.0,46.1
1,Hennur Gardens,3.0,1464.0,2.0,1.0,135.0
2,Kadubeesanahalli,3.0,1365.0,3.0,1.0,80.0
1,Whitefield,3.0,1704.0,3.0,1.0,120.0
2,Kengeri,2.0,883.0,2.0,0.0,49.0
2,Bisuvanahalli,3.0,1080.0,2.0,1.0,45.0
1,Marsur,2.0,497.0,1.0,1.0,25.0
1,9th Phase JP Nagar,2.0,1073.0,2.0,1.0,52.36
1,Doddabommasandra,2.0,1300.0,2.0,3.0,32.0
2,Thanisandra,1.0,662.0,1.0,0.0,45.0
1,Kumara Park,2.0,1200.0,2.0,2.0,75.0
2,5th Phase JP Nagar,3.0,1550.0,3.0,3.0,75.0
1,7th Block Jayanagar,3.0,1707.0,3.0,2.0,171.0
1,Banashankari,2.0,1310.0,2.0,2.0,80.43
1,Sarjapur  Road,3.0,1577.0,3.0,2.0,65.0
1,Kodigehaali,3.0,1324.0,3.0,2.0,65.0
1,Kothanur,3.0,1786.0,2.0,2.0,106.0
1,Kamala Nagar,1.0,565.0,1.0,1.0,33.0
2,Electronic City,1.0,635.0,1.0,1.0,28.0
1,8th Phase JP Nagar,3.0,1368.0,2.0,1.0,54.71
1,Kanakpura Road,3.0,1450.0,3.0,3.0,55.0
1,Devanahalli,2.0,1045.0,2.0,2.0,48.0
1,Electronic City,2.0,1128.0,2.0,1.0,65.4
2,Bhoganhalli,2.0,1125.0,2.0,1.0,54.0
1,Whitefield,2.0,1195.0,2.0,1.0,62.38
4,Ramakrishnappa Layout,1.0,630.0,2.0,1.0,70.0
4,Kaggadasapura,3.0,1350.0,2.0,0.0,105.0
1,Domlur,3.0,1740.0,3.0,0.0,120.0
1,Bommasandra,2.0,877.0,2.0,1.0,29.0
2,Whitefield,3.0,1770.0,4.0,1.0,68.0
1,Yelahanka New Town,1.0,450.0,1.0,1.0,15.0
4,tc.palya,2.0,1000.0,2.0,1.0,55.0
1,Whitefield,2.0,1300.0,2.0,2.0,78.0
1,Doddathoguru,3.0,1300.0,2.0,1.0,42.0
2,Chikkathoguru,2.0,1045.0,2.0,2.0,42.0
1,Chelekare,2.0,1250.0,2.0,1.0,62.4
4,Bande Nallasandra,3.0,2400.0,4.0,1.0,130.0
1,Kanakpura Road,3.0,1420.0,3.0,3.0,68.0
2,Sector 1 HSR Layout,3.0,1720.0,3.0,3.0,83.0
4,Anandapura,3.0,1200.0,2.0,0.0,66.0
1,Whitefield,3.0,1570.0,3.0,3.0,88.0
1,Sarjapur  Road,3.0,1157.0,2.0,1.0,74.0
1,Sarjapur,2.0,535.0,1.0,1.0,20.0
1,Kanakapura,2.0,1120.0,2.0,2.0,39.2
1,Kenchenahalli,2.0,1150.0,2.0,2.0,60.0
4,Hebbal Kempapura,5.0,2400.0,5.0,2.0,200.0
1,6th Phase JP Nagar,3.0,2003.0,3.0,3.0,200.0
3,Thirumenahalli,2.0,1100.0,2.0,2.0,70.0
1,Kodichikkanahalli,2.0,900.0,2.0,1.0,42.0
1,Talaghattapura,3.0,1372.0,2.0,1.0,43.9
4,Chikka Tirupathi,4.0,4500.0,5.0,3.0,150.0
1,Bisuvanahalli,3.0,1180.0,2.0,1.0,55.5
1,Electronic City,2.0,1096.0,2.0,2.0,39.0
1,Yeshwanthpur,3.0,2504.0,3.0,3.0,138.0
2,Raghuvanahalli,1.0,420.0,1.0,1.0,23.5
1,Hennur Road,3.0,1832.0,3.0,1.0,116.0
4,Anandapura,6.0,1380.0,7.0,2.0,130.0
